word,num,Geschlecht
Wahidullah,17,männl.
Rudolf Hans,17,männl.
Wassilios,17,männl.
Hussain,17,männl.
Patrick Markus Geborene Hoppler,17,männl.
Günther Karl,17,männl.
Helmut Adolf,17,männl.
Gundi,17,weibl.
Tunc,17,männl.
Soren,17,männl.
Abdelhafid,17,männl.
Franz Gerhard,17,männl.
Jan Christof,17,männl.
Dimitris,17,männl.
Peter William,17,männl.
Hang,17,männl.
Nazanin,17,männl.
Husam,17,männl.
Mamdouh,17,männl.
Rakesh,17,männl.
Andrea Christine,17,männl.
Jens Henning,17,männl.
Ulrich Jürgen,17,männl.
Wilhelm Andreas,17,männl.
Carl Friedrich Albrecht,17,männl.
Benedetto,17,männl.
Sven Carsten,17,männl.
Susanne Beck,17,männl.
Mark Daniel,17,männl.
Hidajet,17,männl.
Wolfgang Jakob,17,männl.
Oliver Thorsten,17,männl.
Agit,17,männl.
Fatme,17,männl.
Lewis,17,männl.
Ivona,17,männl.
Pilar,17,männl.
Franz C,17,männl.
Leser,17,männl.
Claus-Hermann,17,männl.
Klaus Jens-Michael,17,männl.
Stéphanie,17,männl.
Scott Allen,17,männl.
Hamidullah,17,männl.
Dirk Holger,17,männl.
Morena,17,männl.
Jan Gerrit,17,männl.
Athina,17,männl.
Tom-Oliver,17,männl.
Isuf,17,männl.
Tobias Philip,17,männl.
Harald Klaus,17,männl.
Felix Johannes,17,männl.
Luis Fernando,17,männl.
Tobias Markus,17,männl.
Piotr Jan,17,männl.
Mano,17,männl.
Luke,17,männl.
Pedro José,17,männl.
Merih,17,männl.
Peter James,17,männl.
Livio,17,männl.
Hasib,17,männl.
Michael Benjamin,17,männl.
Reiner Hermann,17,männl.
Karim Georges,17,männl.
Medeni,17,männl.
Florian Christoph,17,männl.
Eli Eyal,17,männl.
Sükriye,17,männl.
Alem,17,männl.
Klemens P,17,männl.
Jürgen Ulrich,17,männl.
Jan-Sebastian,17,männl.
Remezan,17,männl.
Ernst-Hermann,17,männl.
Vahap,17,männl.
John Francis,17,männl.
Syuleyman,17,männl.
Rüstü,17,männl.
Jutta Elisabeth,17,männl.
Wolfgang Gustav,17,männl.
Jürgen Rolf,17,männl.
Martin Ernst,17,männl.
Paul Siegfried,17,männl.
Dieter Kurt,17,männl.
Norbert Alois,17,männl.
Gerhard Willi,17,männl.
Gerhard Martin,17,männl.
Tobias Christoph,17,männl.
Joachim Otto,17,männl.
Harald Norbert,17,männl.
Jürgen Dietmar,17,männl.
Ernst Helmut,17,männl.
Perparim,17,männl.
Florian Martin,17,männl.
Rudolf Hermann,17,männl.
Christoph Johann,17,männl.
Yanan,17,männl.
Stefan Anton,17,männl.
Robert F,17,männl.
Gerd Friedrich,17,männl.
Martin Kurt,17,männl.
Alexander Erwin,17,männl.
Kurt-Michael,17,männl.
Holger Andreas,17,männl.
Fee,17,weibl.
Jan D,17,männl.
Otto A,17,männl.
Krister,17,männl.
Uwe Franz,17,männl.
Christoph Walter,17,männl.
Claudia Ulrike,17,männl.
Hans-Eugen,17,männl.
Paul Markus,17,männl.
Claudia Brigitte,17,männl.
Dieter Heinz,17,männl.
Drasko,17,männl.
Werner Lothar,17,männl.
Ralf Markus,17,männl.
Martin E,17,männl.
Joachim Christian,17,männl.
Markus Rainer,17,männl.
Johann Anton,17,männl.
Frank Karl,17,männl.
Jean Luc,17,männl.
Peter Daniel,17,männl.
Sigfrid,17,männl.
Reingard,17,weibl.
Horst-Eckart,17,männl.
Oliver Nicolaus,17,männl.
Reiner Josef,17,männl.
Rolf Ludwig,17,männl.
Katsuya,17,männl.
Roland Anton,17,männl.
Stefan Rudolf,17,männl.
Nourdin,17,männl.
Jr,17,männl.
Angelika Elisabeth,17,männl.
Hakon,17,männl.
Thomas Hvalsø,17,männl.
Mark Dominik,17,männl.
Sajid,17,männl.
Norbert Stefan,17,männl.
Johann Herbert,17,männl.
Mark Erik,17,männl.
Heribert Josef,17,männl.
Ralph Jürgen,17,männl.
Xudong,17,männl.
Gerhard Johann,17,männl.
Heinz Reiner,17,männl.
Hermann Albert,17,männl.
Robert Thomas,17,männl.
Herbert Anton,17,männl.
Raimonds,17,männl.
Avdyl,17,männl.
Sven-Hendrik,17,männl.
Carsten Oliver,17,männl.
Erich Peter,17,männl.
Rainer Alexander,17,männl.
Julian Alexander,17,männl.
Christoph Franz,17,männl.
Uwe Matthias,17,männl.
Bassem,17,männl.
Steven John,17,männl.
Felix Wilhelm,17,männl.
Irmingard,17,weibl.
Basel / Schweiz (Handelsregister Des Kantons Basel-Stadt Hauptregister Ch-270.3.012.836-8),17,männl.
Sunny,17,männl.
Marcia,17,männl.
Werner Kurt,17,männl.
Berni,17,männl.
Klaus-Eberhard,17,männl.
Horst Herbert,17,männl.
Thankmar,17,männl.
Ralf-Ulrich,17,männl.
Wolfgang G,17,männl.
Rolf Matthias,17,männl.
Heiko Alexander,17,männl.
Esa,17,männl.
Heinz-Lothar,17,männl.
Elias-Stephan Johannes,17,männl.
Ramiro,17,männl.
Steffen Oliver,17,männl.
Marica,17,männl.
Nicolette,17,männl.
Paul-Michael,17,männl.
Lothar Karl,17,männl.
Rudolf Sen,17,männl.
Udo Horst,17,männl.
Akiko,17,männl.
Daniel Günther,17,männl.
Harald Martin,17,männl.
Sachin,17,männl.
Daniel Marc,17,männl.
Janni,17,männl.
Gerhard W,17,männl.
Godfrey,17,männl.
Neithard,17,männl.
Petra Geborene Müller,17,männl.
Pietro Paolo,17,männl.
Götz-Markus,17,männl.
Hubert Peter,17,männl.
Steffen Michael,17,männl.
Nicolaas Sebastiaan,17,männl.
Nicolas Norman,17,männl.
Marie-Kristin,17,männl.
Markéta,17,männl.
Sahi,17,männl.
Gerhard Alexander,17,männl.
Jens Kristian,17,männl.
Mahsum,17,männl.
Thomas Erhard,17,männl.
Britta Geborene Christ,17,männl.
Xiaolan,17,männl.
Zübeyde,17,männl.
Xiaoying,17,männl.
Reda,17,männl.
Kurt Karl,17,männl.
Viliam,17,männl.
Robert Sebastian,17,männl.
Sevcan,17,männl.
Klaus-Gerhard,17,männl.
Emiliano,17,männl.
Tiberius,17,männl.
Wojciech Jan,17,männl.
Stephan Markus,17,männl.
Dubravka,17,männl.
Kenneth John,17,männl.
Martyn,17,männl.
Hermann Christian,17,männl.
Mark Simon,17,männl.
Birmingham/Großbritannien,17,männl.
Horst Ulrich,17,männl.
Klaus-Stephan,17,männl.
Claus M,17,männl.
Sabine Ursula,17,männl.
Klaus-Jochen,17,männl.
Joachim Erwin,17,männl.
Christoph-Michael,17,männl.
Frank-Holger,17,männl.
Hans P,17,männl.
Francine,17,männl.
Richard Jakob,17,männl.
Alessia,17,männl.
Ertekin,17,männl.
Edison,17,männl.
Krysztof,17,männl.
Klaus Dietmar,17,männl.
Friedrich Gerhard,17,männl.
Haakon,17,männl.
Gwendolin,17,männl.
Elgar,17,männl.
Merita,17,männl.
Holger Ernst,17,männl.
Carl Wilhelm,17,männl.
Nurlan,17,männl.
Sissy,17,weibl.
Wolf-Georg,17,männl.
Kai Henning,17,männl.
Gerhard Sen,17,männl.
Hans Sen,17,männl.
Loannis,17,männl.
Wolfgang Günther,17,männl.
Vincenza,17,männl.
Kazuya,17,männl.
Lewin,17,männl.
Elmer,17,männl.
Rolf-Rainer,17,männl.
Stephen R,17,männl.
Ludwig Franz,17,männl.
Ralph Uwe,17,männl.
Walter H,17,männl.
Shannon,17,männl.
Olliver,17,männl.
Armin Wolfgang,17,männl.
Shahzad,17,männl.
Walter Heinrich,17,männl.
Axel Christian,17,männl.
Richard W,17,männl.
Stefan Paul,17,männl.
Diemo,17,männl.
Frank-Steffen,17,männl.
Florian Daniel,17,männl.
Marcus Wilhelm,17,männl.
Otto Josef,17,männl.
Shukri,17,männl.
Abdulaziz,17,männl.
Uygar,17,männl.
Friedrich Paul,17,männl.
Wunibald,17,männl.
Tobias Manuel,17,männl.
Jörg-Alexander,17,männl.
Oliver Johannes,17,männl.
Sebastian Christoph,17,männl.
Manal,17,männl.
Jussi,17,männl.
Bernadett,17,männl.
Simon Andreas,17,männl.
Aleh,17,männl.
Reinhard Karl,17,männl.
Cathleen Ann,17,männl.
Gabriela Maria,17,männl.
Robert Richard,17,männl.
Efraim,17,männl.
Josef Maximilian,17,männl.
Johann Daniel,17,männl.
Stefan Gerd,17,männl.
Holger Georg,17,männl.
Hans Manfred,17,männl.
Henriko,17,männl.
Aymeric,17,männl.
Cesar,17,männl.
Karl-Robert,17,männl.
Andeas,17,männl.
Barna,17,männl.
Sabine Michaela,17,männl.
Daniel Dominik,17,männl.
Maria-Magdalena,17,männl.
Anjou,17,männl.
Jan-Pieter,17,männl.
Hans Stephan,17,männl.
Klaus Dirk,17,männl.
Peter Harald,17,männl.
Lutwin,17,männl.
Sabir,17,männl.
Drita,17,männl.
Haci Ibrahim,17,männl.
Mariann,17,männl.
Jiao,17,männl.
Matthias Oliver,17,männl.
Thomas Jakob,17,männl.
Johann Sen,17,männl.
Georgeta,17,männl.
Axel J,17,männl.
Riyad,17,männl.
Hans Berthold,17,männl.
Josepha,17,weibl.
Imelda,17,männl.
Valentyn,17,männl.
Yurii,17,männl.
Josef Christian,17,männl.
Elfie,17,weibl.
Margarete Maria,17,männl.
Peter Dietmar,17,männl.
Mujo,17,männl.
Erik Alexander,17,männl.
Anke Elisabeth,17,männl.
Hansjochen,17,männl.
Cedomir,17,männl.
Anton Andreas,17,männl.
Sascha Patrick,17,männl.
Kata,17,männl.
Markus Matthias,17,männl.
Stanoje,17,männl.
Gerd-Christian,17,männl.
Wakefield/Großbritannien (Handelsregister Von Cardiff,17,männl.
Mi Kyung,17,männl.
Raissa,17,männl.
Jens Hendrik,17,männl.
Ezra,17,männl.
Dennis Patrick,17,männl.
Pan,17,männl.
Swen Uwe,17,männl.
Dai,17,männl.
Yongqing,17,männl.
Wolf Nicolas,17,männl.
Katarzyna Anna,17,männl.
Naoto,17,männl.
Ulrich G,17,männl.
Judy,17,männl.
Helwig,17,männl.
Kazuhisa,17,männl.
Kelvin,17,männl.
Wilhelmina,17,männl.
Elisabeth Anna,17,männl.
Franz-Willi,17,männl.
Fumio,17,männl.
Danka,17,männl.
Guido Jürgen,17,männl.
Christian W,17,männl.
Ulrich W,17,männl.
Georg H,17,männl.
Stephan Maria,17,männl.
Ian Paul,17,männl.
Holger Reinhard,17,männl.
May-Britt,17,männl.
Tom V,17,männl.
Henricus Wilhelmus Hubertus,17,männl.
Jelle,17,männl.
Zhiguo,17,männl.
Christoph Ulrich,17,männl.
Frank Caspar,17,männl.
Il,17,männl.
Serena,17,männl.
Jens Thomas,17,männl.
Karan,17,männl.
Berend Jan,17,männl.
Helmut Jun,17,männl.
Hendrik Cornelis,17,männl.
Martin W,17,männl.
Sirous,17,männl.
Despoina,17,männl.
Hasibe,17,männl.
Nina Kristin,17,männl.
Albert Peter,17,männl.
Jose Maria,17,männl.
Marie-Laure,17,männl.
Petrus Johannes,17,männl.
Yolande,17,männl.
Ralf Arno,17,männl.
Vildan,17,männl.
Chrisostomos,17,männl.
Birgit Iris,17,männl.
Heinz-Egon,17,männl.
Stephan Gerhard,17,männl.
Per Johan,17,männl.
Klaus-Willi,17,männl.
Claudia Nicole,17,männl.
Robert Willem,17,männl.
Elard,17,männl.
David Jonathan,17,männl.
Milosz,17,männl.
Signe,17,männl.
Barak,17,männl.
Friderike,17,weibl.
Franzel,17,männl.
Inko,17,männl.
Johannes Philipp,17,männl.
Iram,17,männl.
Jalil,17,männl.
Karin Geborene Graber,17,männl.
Hanns-Christian,17,männl.
Erich J,17,männl.
Edward Joseph,17,männl.
Reinhard R.P,17,männl.
Ernst Maximilian,17,männl.
Vassili,17,männl.
Jens Broder,17,männl.
Sandrina,17,männl.
Jianming,17,männl.
Rolf-Günter,17,männl.
Gene,17,männl.
Medea,17,männl.
Jan Ulli,17,männl.
Frank-Georg,17,männl.
Özgül,17,männl.
London/Großbritannien (Reg.-Stelle: Companies House Of Cardiff,17,männl.
Hans-Heino,17,männl.
Jörg Christoph,17,männl.
Nimrod,17,männl.
Van Minh,17,männl.
Martin Fritz,17,männl.
Judith Geborene Schraml,17,männl.
Rajan,17,männl.
Müfit,17,männl.
Dag Olov,17,männl.
Henning Christian,17,männl.
Vida,17,männl.
Traian,17,männl.
Etienne P.M,17,männl.
Marcin Piotr,17,männl.
Sümerkay,17,männl.
Wolfgang-Peter,17,männl.
Thanh,17,männl.
Rejhan,17,männl.
Nobuaki,17,männl.
Henry Hillary,17,männl.
Weijun,17,männl.
Joachim H,17,männl.
Yevgeniya,17,männl.
Johannes M,17,männl.
Hans-Gisbert,17,männl.
Münevver,17,männl.
Sandra Gertrud,17,männl.
Zhenkun,17,männl.
Alejandra,17,männl.
Friedrich A,17,männl.
Laurentius A. Mit Der Befugnis Rechtsgeschäfte Mit Sich Selbst Oder Als Vertreter Dritter Abzuschließen,17,männl.
Audrius,17,männl.
Karl Göran Rickard,17,männl.
Nezahat,17,männl.
Domagoj,17,männl.
Felix Daniel,17,männl.
Luca Luigi,17,männl.
Michele Lynn,17,männl.
Georg Frank,17,männl.
Klaus Volker,17,männl.
Jevgeni,17,männl.
Willi Alfred,17,männl.
Birmingham/England (Companies House,17,männl.
Yasmina,17,männl.
Max Dieter,17,männl.
Frerich,17,männl.
Franz Dietrich,17,männl.
Barbara Geborene Heimann,17,männl.
Arite,17,weibl.
Jens-Torsten,17,männl.
Ulf Erik,17,männl.
Horst Wolfgang,17,männl.
Björn-Olaf,17,männl.
Guido Marc,17,männl.
Heinrich J,17,männl.
Theo Bernhard,17,männl.
Monir,17,männl.
Eyck,17,männl.
Karsten Gottfried,17,männl.
Kay Robert Willy,17,männl.
Heinrich Hilmar,17,männl.
Romualdo,17,männl.
Gürdal,17,männl.
Ali Yilmaz,17,männl.
Eva-Maria Margaretha,17,männl.
Sven Gösta Andreas,17,männl.
Edgar Antonio,17,männl.
Wais,17,männl.
Robert Keith,17,männl.
Frank Leonard Hubert,17,männl.
Josep Xavier,17,männl.
Michael Hendrik,16,männl.
Kazutaka,16,männl.
Dennis Christopher,16,männl.
Tyler,16,männl.
Jörg-Olaf,16,männl.
Franz Jakob,16,männl.
Philipp Urs,16,männl.
Ryuji,16,männl.
Charles Scott,16,männl.
Georg-Friedrich,16,männl.
Harald Wolfgang,16,männl.
Jens-Karsten,16,männl.
Kurt Gerhard,16,männl.
Jens Walter,16,männl.
Manfred Emil,16,männl.
Johannes - Genannt Hans -,16,männl.
Rickmer,16,männl.
Holger Christian,16,männl.
Clément,16,männl.
Georg Ernst,16,männl.
Valentine,16,weibl.
Remzija,16,männl.
Burkhard Ulrich,16,männl.
Shaun Michael,16,männl.
Norbert F,16,männl.
Anikó,16,männl.
Jovana,16,männl.
Christopher G,16,männl.
Stijn,16,männl.
Emmeram,16,männl.
Josef Sebastian,16,männl.
Jens-Hartwig,16,männl.
Cagri,16,männl.
Hisao,16,männl.
Robbert,16,männl.
Georg Maria,16,männl.
Hermannus,16,männl.
Ernst Albert,16,männl.
Jan-Jürgen,16,männl.
Maier,16,männl.
Natan,16,männl.
Uwe Rainer,16,männl.
Noriyuki,16,männl.
Jan Moritz,16,männl.
Rolf Eugen,16,männl.
Julian David,16,männl.
Bjørn,16,männl.
Peter Alfons,16,männl.
Matina,16,männl.
Angelica,16,männl.
Nami,16,männl.
Celia-Isabel,16,männl.
Armagan,16,männl.
Uwe-Bernd,16,männl.
Amarjit,16,männl.
Ani,16,männl.
Claus-Günther,16,männl.
Jeffrey Paul,16,männl.
Shahnaz,16,männl.
Xiaogang,16,männl.
Huy Duc,16,männl.
Hung,16,männl.
Horst Hans,16,männl.
Oliver Werner,16,männl.
Werner Roland,16,männl.
Andrew Mark,16,männl.
Jan-Hauke,16,männl.
Fulya,16,männl.
Weronika,16,männl.
Hooman,16,männl.
David W,16,männl.
Janika,16,männl.
Taoufik,16,männl.
Liyun,16,männl.
Touraj,16,männl.
Liat,16,männl.
Herm,16,männl.
Lutz Andreas,16,männl.
Colin Michael,16,männl.
Patrick Wolfgang,16,männl.
Homayoun,16,männl.
Dickjan,16,männl.
Christoph H,16,männl.
Joao Paulo,16,männl.
Fawad,16,männl.
Jaswinder,16,männl.
Claus Joachim,16,männl.
Ergül,16,männl.
Jan Eckard,16,männl.
Sven-Ole,16,männl.
Seyed,16,männl.
Dirk Walter,16,männl.
Pitt,16,männl.
Mohammadali,16,männl.
David C,16,männl.
Christof Wolfgang,16,männl.
Birmingham/Vereinigtes Königreich (Reg.-Stelle: Companies House Cardiff,16,männl.
Christian Felix,16,männl.
Vugar,16,männl.
Matthew John,16,männl.
Ori,16,männl.
Hain-Oliver,16,männl.
Ivar,16,männl.
Jan P,16,männl.
Reinhard Friedrich,16,männl.
Danil,16,männl.
Keywan,16,männl.
Khashayar,16,männl.
Heinrich-Hermann,16,männl.
Gian,16,männl.
Christopher Lee,16,männl.
Marcus Huascar,16,männl.
Reemt,16,männl.
Vit,16,männl.
Elmir,16,männl.
Manfred Wolfgang,16,männl.
Brigitte Elisabeth,16,männl.
Brian Hamilton,16,männl.
Offenburg (Amtsgericht Freiburg I. Br,16,männl.
Hans Egon,16,männl.
Frank Herbert,16,männl.
Markus Fritz,16,männl.
Karl Roland,16,männl.
Andreas Hubert,16,männl.
London/Großbritannien (Companies House Cardiff,16,männl.
Ralf Matthias,16,männl.
Elizaveta,16,männl.
Bernd Markus,16,männl.
Bernhard Werner,16,männl.
Wolfgang Fritz,16,männl.
Werner Johann,16,männl.
Siegried,16,männl.
Colin North,16,männl.
Matthew Paul,16,männl.
Rainer Thomas,16,männl.
Martin Adolf,16,männl.
Frank R,16,männl.
Wolfgang Rudi,16,männl.
Sabine Geborene Müller,16,männl.
Leonhardt,16,männl.
Brigit,16,männl.
Johannes-Wilhelm,16,männl.
Marzio,16,männl.
Michael Steffen,16,männl.
Rieke,16,männl.
Kurt Hermann,16,männl.
Hans Eduard,16,männl.
Albert Thomas,16,männl.
Philipp Karl,16,männl.
Friedlinde,16,weibl.
Karl-Philipp,16,männl.
Markus Otto,16,männl.
Gabriele Margarete,16,männl.
Norbert Hermann,16,männl.
Hans-Emil,16,männl.
Karl-Ekkehard,16,männl.
Horst Reinhard,16,männl.
Philipp Christoph,16,männl.
Jürgen Volker,16,männl.
Peter Roland,16,männl.
Frank-Josef,16,männl.
Frank Volker,16,männl.
Joachim Alfons,16,männl.
Lian,16,männl.
Jürgen-Andreas,16,männl.
Thomas Daniel,16,männl.
Frank N,16,männl.
Dieter Johann,16,männl.
Stephan Christian,16,männl.
Olesia,16,männl.
Eyad,16,männl.
Matthias Gerhard,16,männl.
Hermann Bernhard,16,männl.
Rainer Bernd,16,männl.
Christoph Karl,16,männl.
Martin Siegfried,16,männl.
Christian Erich,16,männl.
Stefan Reinhard,16,männl.
Manfred Jakob,16,männl.
Alperen,16,männl.
Wieslawa,16,männl.
Jolanda,16,weibl.
Bernhard Reinhold,16,männl.
Markus Sebastian,16,männl.
Thomas Roland,16,männl.
Michael René,16,männl.
Christian H,16,männl.
Jochen Friedrich,16,männl.
Natalja Geborene Bengart,16,männl.
Ferdinand Friedrich,16,männl.
Jingwen,16,männl.
Kreshnik,16,männl.
Kevin P,16,männl.
Matthias Albert,16,männl.
Karlsruhe,16,männl.
Almedin,16,männl.
Zerrin,16,männl.
Desislava,16,männl.
Dieter Adolf,16,männl.
Frank Ralf,16,männl.
Claus-Heinrich,16,männl.
Haci Mehmet,16,männl.
Ulrich Bernd,16,männl.
Thomas Dirk Ingo,16,männl.
Werner Erich,16,männl.
Wilhelm Hubert,16,männl.
Sierk,16,männl.
Frank Rolf,16,männl.
Frédérique,16,männl.
Thomas Marcus,16,männl.
Ralf Udo,16,männl.
Geno Geborene Shulew,16,männl.
Alrik,16,männl.
Günter Friedrich,16,männl.
Carl-Hermann,16,männl.
Werner Günter,16,männl.
Holger Wilhelm,16,männl.
Klaus Eugen,16,männl.
Richard Friedrich,16,männl.
Heinrich Hubert,16,männl.
Frank Yuji,16,männl.
Arnaldo,16,männl.
Rainer Gerhard,16,männl.
Manfred Hubert,16,männl.
May,16,männl.
Nigel John,16,männl.
Walter Leo,16,männl.
Karl Joseph,16,männl.
Lienhard,16,männl.
Johannes Richard,16,männl.
Rüdiger Walter,16,männl.
Fares,16,männl.
Kurt W,16,männl.
Billy,16,männl.
Frank Steffen,16,männl.
Frank Willi,16,männl.
Colin William,16,männl.
Harald Ernst,16,männl.
Abir,16,männl.
Italo,16,männl.
Hermann Gustav,16,männl.
Bibiana,16,männl.
Bernd Herbert,16,männl.
Nemanja,16,männl.
Fikriye,16,männl.
Andreas Reinhold,16,männl.
Niculae,16,männl.
Mikdat,16,männl.
Rasul,16,männl.
Andreas Uwe,16,männl.
Kai-Thomas,16,männl.
Steven J,16,männl.
Roland Hermann,16,männl.
Lixia,16,männl.
Roland Paul,16,männl.
Felix Benjamin,16,männl.
Tasso,16,männl.
Ehab,16,männl.
Bernd Anton,16,männl.
Jens Wilhelm,16,männl.
Rana Matthias,16,männl.
Christian Eberhard,16,männl.
Marco Robert,16,männl.
Arabella,16,weibl.
Assunta,16,männl.
Leonhard Robert,16,männl.
Warren,16,männl.
Cagatay,16,männl.
Bao,16,männl.
Momir,16,männl.
Petrit,16,männl.
Cathrine,16,männl.
Hannes Christian,16,männl.
Salko,16,männl.
Manu,16,männl.
Daniela Simone,16,männl.
Amke,16,männl.
Assad,16,männl.
Martin Jun,16,männl.
Kyle,16,männl.
Ilse Maria,16,männl.
Kurt Jun,16,männl.
Helmut Anton,16,männl.
Frank Franz,16,männl.
Nicu,16,männl.
Hermann Ludwig,16,männl.
Bernd G,16,männl.
Johann Gen,16,männl.
Dede,16,männl.
Marielle,16,männl.
Klaus Johannes,16,männl.
Ferudun,16,männl.
Ambrogio,16,männl.
Thorsten Christian,16,männl.
Alesia,16,männl.
Frank B,16,männl.
Holger Albert,16,männl.
Mikio,16,männl.
Manfred J,16,männl.
Irmin,16,männl.
Antonio Carlos,16,männl.
Stephan Klaus Michael,16,männl.
Joseph Michael,16,männl.
Petra Margarete,16,männl.
Shigeyuki,16,männl.
Horst G,16,männl.
Miroljub,16,männl.
Kim Mark,16,männl.
Menduh,16,männl.
Masashi,16,männl.
Jörg-Andreas,16,männl.
Martin A,16,männl.
Klaus-Jörg,16,männl.
Daniel Klaus,16,männl.
Ronald Johannes,16,männl.
Pasa,16,männl.
Andreas Clemens,16,männl.
Ramses,16,männl.
Hans Ernst,16,männl.
Jaron,16,männl.
Achilleas,16,männl.
Karl-Albert,16,männl.
Yukihiro,16,männl.
Baptist,16,männl.
Jiawei,16,männl.
Ralf-Werner,16,männl.
Severin David,16,männl.
Wolf Hartmut,16,männl.
Vincent Bodo,16,männl.
Meysam,16,männl.
Marc Helmut,16,männl.
Wolfgang H,16,männl.
Rainer Erwin,16,männl.
Robert-Jan,16,männl.
Felix-Benjamin,16,männl.
Ivelin,16,männl.
Gerd Johannes,16,männl.
Abdessamad,16,männl.
Joachim Richard,16,männl.
Giovanbattista,16,männl.
Soufiane,16,männl.
Bernd Christoph,16,männl.
Christoph Ferdinand,16,männl.
Egzon,16,männl.
Garrit,16,männl.
Zeeshan,16,männl.
Canibey,16,männl.
Nigel Robert,16,männl.
Bauer,16,männl.
Inge Maria,16,männl.
Bernhard Anton,16,männl.
Frank J,16,männl.
Marius Peter,16,männl.
Reni,16,weibl.
Nuria,16,männl.
Ulrich Franz,16,männl.
Steffie,16,weibl.
Max Peter,16,männl.
Wolfgang Dietrich,16,männl.
Maximilian Joseph,16,männl.
Georg-Michael,16,männl.
Florian Josef,16,männl.
Zofia,16,männl.
Shima,16,männl.
Rudolf Matthias,16,männl.
Sixtus,16,männl.
Hans- Peter,16,männl.
Werner W,16,männl.
Dusica,16,männl.
Georg Christoph,16,männl.
Petra-Maria,16,männl.
Robert Stefan,16,männl.
Simon Nicolas,16,männl.
Rayko,16,männl.
Kostadin,16,männl.
Willi Ludger,16,männl.
Iakov,16,männl.
Gerrit Alexander,16,männl.
Rok,16,männl.
Gian Luca,16,männl.
Hermann Sen,16,männl.
Troy,16,männl.
Marietheres,16,weibl.
Antonius Johannes,16,männl.
Hans Jörgen,16,männl.
Nis,16,männl.
Liesbeth,16,männl.
Richard Franz,16,männl.
Josef Matthias,16,männl.
Nikolaus Georg,16,männl.
Rahime,16,männl.
Annegrete,16,weibl.
Jan Albert,16,männl.
Petra Hildegard,16,männl.
Anton Wilhelm,16,männl.
Jil,16,männl.
Lise,16,weibl.
Maastricht / Niederlande (Kamer Van Koophandel Nr. 56470517),16,männl.
Luxemburg / Luxemburg (Registre De Commerce Et Des Sociétés Luxembourg B 199118),16,männl.
Ewgenij,16,männl.
Telse,16,weibl.
Michael Louis,16,männl.
Ernst-Walter,16,männl.
Jannine,16,weibl.
Klaus-Mario,16,männl.
Ali Kemal,16,männl.
Detlef Wolfgang,16,männl.
Dieter F,16,männl.
Viggo,16,männl.
Franz A,16,männl.
Semiha,16,männl.
Christoph D,16,männl.
Kristin Geborene Reitzig,16,männl.
Frank F,16,männl.
Carl Conrad,16,männl.
Yanli,16,männl.
Abdulmutalip,16,männl.
Jan Phillip,16,männl.
Thomas Severin,16,männl.
Wolf-Gunter,16,männl.
Morad,16,männl.
Sürmeli,16,männl.
Ulf Lennart,16,männl.
